station_number,wban_number,year,month,day,mean_temp,num_mean_temp_samples,mean_dew_point,num_mean_dew_point_samples,mean_sealevel_pressure,num_mean_sealevel_pressure_samples,mean_station_pressure,num_mean_station_pressure_samples,mean_visibility,num_mean_visibility_samples,mean_wind_speed,num_mean_wind_speed_samples,max_sustained_wind_speed,max_gust_wind_speed,max_temperature,max_temperature_explicit,min_temperature,min_temperature_explicit,total_precipitation,snow_depth,fog,rain,snow,hail,thunder,tornado
121590,99999,1941,7,19,59.799999237060547,5,49.200000762939453,5,1017.0999755859375,5,,,12.399999618530273,5,4.4000000953674316,5,5.0999999046325684,,54.0,true,,,0.0,,false,false,false,false,false,false
116480,99999,1941,3,27,34.0,5,,,1010.5999755859375,5,,,1.2000000476837158,5,6.0,5,8.8999996185302734,,28.0,false,,,0.38999998569488525,,false,false,false,false,false,false
104970,99999,1941,1,28,11.800000190734863,5,2.7999999523162842,5,1027.199951171875,5,,,6.1999998092651367,5,8.1999998092651367,5,13.0,,5.0,false,,,0.0,,false,false,false,false,false,false
121630,99999,1941,4,11,36.400001525878906,5,26.0,5,1022.4000244140625,5,,,6.1999998092651367,5,9.0,5,13.0,,25.0,false,,,0.0,,false,false,false,false,false,false
107380,99999,1941,11,4,27.200000762939453,5,26.600000381469727,5,1020.2000122070312,5,,,1.2999999523162842,5,0.800000011920929,5,1.8999999761581421,,19.0,false,,,0.0,,true,true,true,true,true,true
106570,99999,1941,1,31,20.200000762939453,5,15.600000381469727,5,1008.0999755859375,5,,,4.6999998092651367,5,9.8000001907348633,5,13.0,,14.0,false,,,0.0,,false,false,false,false,false,false
104910,99999,1941,3,17,34.799999237060547,5,24.0,5,1026.4000244140625,5,,,11.199999809265137,5,10.600000381469727,5,13.0,,32.0,false,,,0.0,,false,false,false,false,false,false
12710,99999,1941,11,8,30.799999237060547,5,,,997.0999755859375,5,,,6.0,5,2.5999999046325684,5,5.0999999046325684,,28.0,true,,,0.0099999997764825821,,false,false,false,false,false,false
749007,99999,1941,11,8,33.0,5,28.5,5,1019.7999877929688,5,,,3.5,5,3.2999999523162842,5,8.8999996185302734,,28.399999618530273,true,,,0.0,,true,true,true,true,true,true
13840,99999,1941,11,21,29.600000381469727,5,,,1026.0,5,,,3.0,5,1.2000000476837158,5,1.8999999761581421,,28.0,true,,,0.0,,false,false,false,false,false,false
266940,99999,1941,5,3,40.400001525878906,5,39.200000762939453,5,1008.5999755859375,5,,,2.5,5,18.100000381469727,5,18.100000381469727,,34.0,true,,,,,false,false,false,false,false,false
115410,99999,1941,3,25,37.599998474121094,5,,,1016.7999877929688,5,,,8.6999998092651367,5,9.8000001907348633,5,13.0,,32.0,true,,,0.0,,false,false,false,false,false,false
105760,99999,1941,9,4,59.400001525878906,5,51.0,5,1026.0,5,,,2.7999999523162842,5,7.4000000953674316,5,13.0,,43.0,false,,,0.0,,true,true,true,true,true,true
64070,99999,1941,7,16,61.400001525878906,5,,,1011.9000244140625,5,,,9.8999996185302734,5,11.800000190734863,5,18.100000381469727,,57.0,true,,,0.0,,false,false,false,false,false,false
104970,99999,1941,5,26,66.199996948242188,5,50.599998474121094,5,1005.2999877929688,5,,,6.8000001907348633,5,10.600000381469727,5,18.100000381469727,,48.0,false,,,0.0,,false,false,false,false,false,false
70140,99999,1941,2,9,48.400001525878906,5,,,1017.0999755859375,5,,,6.5,5,16.0,5,18.100000381469727,,46.0,true,,,0.0,,false,false,false,false,false,false
102890,99999,1941,7,2,61.200000762939453,5,55.400001525878906,5,1017.5,5,,,7.0,5,12.399999618530273,5,18.100000381469727,,52.0,false,,,0.11999999731779099,,false,false,false,false,false,false
106420,99999,1941,4,9,35.400001525878906,5,26.600000381469727,5,1025.300048828125,5,,,12.399999618530273,5,4.4000000953674316,5,13.0,,23.0,false,,,0.0,,false,false,false,false,false,false
104410,99999,1941,4,16,44.0,5,31.799999237060547,5,1013.0,5,,,7.1999998092651367,5,5.0999999046325684,5,5.0999999046325684,,39.0,false,,,0.0,,false,false,false,false,false,false
121070,99999,1941,2,5,23.799999237060547,5,20.600000381469727,5,1022.5,5,,,4.6999998092651367,5,9.0,5,13.0,,19.0,true,,,0.05000000074505806,,false,false,false,false,false,false
105550,99999,1941,8,6,53.0,5,46.0,5,1005.7999877929688,5,,,8.8000001907348633,5,21.700000762939453,5,23.899999618530273,,50.0,true,,,,,false,false,false,false,false,false
110110,99999,1941,9,16,48.400001525878906,5,,,1028.699951171875,5,,,10.399999618530273,5,4.0,5,13.0,,41.0,false,,,0.039999999105930328,,false,false,false,false,false,false
266940,99999,1941,8,20,64.199996948242188,5,57.0,5,1013.5,5,,,11.199999809265137,5,2.5999999046325684,5,5.0999999046325684,,59.0,true,,,,,false,false,false,false,false,false
111570,99999,1941,7,17,56.200000762939453,5,,,1018.2000122070312,5,,,4.0,5,20.700000762939453,5,29.899999618530273,,52.0,false,,,0.79000002145767212,,false,false,false,false,false,false
105500,99999,1941,8,20,58.200000762939453,5,53.599998474121094,5,1014.4000244140625,5,,,5.5,5,2.2000000476837158,5,5.0999999046325684,,50.0,false,,,0.0,,true,true,true,true,true,true
108460,99999,1941,7,22,65.199996948242188,5,53.400001525878906,5,1019.5999755859375,5,,,5.1999998092651367,5,4.4000000953674316,5,5.0999999046325684,,45.0,false,,,0.0,,false,false,false,false,false,false
266140,99999,1941,10,12,36.799999237060547,5,29.5,4,1015.4000244140625,4,,,11.199999809265137,5,1.7999999523162842,5,5.0999999046325684,,27.0,true,,,,,false,false,false,false,false,false
108354,99999,1941,1,15,11.800000190734863,5,9.1999998092651367,5,999.9000244140625,5,,,1.3999999761581421,5,5.8000001907348633,5,13.0,,5.0,false,,,0.0,,true,true,true,true,true,true
122070,99999,1941,12,11,50.0,5,46.799999237060547,5,1004.2999877929688,5,,,4.0,5,20.399999618530273,5,23.899999618530273,,46.0,false,,,0.039999999105930328,,false,false,false,false,false,false
105550,99999,1941,5,13,54.0,5,27.200000762939453,5,1021.0999755859375,5,,,12.399999618530273,5,7.5999999046325684,5,13.0,,37.0,true,,,0.0,,false,false,false,false,false,false
106570,99999,1941,9,21,51.799999237060547,5,43.0,5,1028.800048828125,5,,,4.6999998092651367,5,5.8000001907348633,5,8.8999996185302734,,41.0,false,,,0.0,,true,true,true,true,true,true
12710,99999,1941,12,8,18.0,5,,,988.9000244140625,5,,,12.399999618530273,5,14.199999809265137,5,18.100000381469727,,12.0,true,,,0.0,,false,false,false,false,false,false
121000,99999,1941,6,10,62.400001525878906,5,53.0,5,1005.7999877929688,5,,,6.1999998092651367,5,10.600000381469727,5,13.0,,54.0,false,,,,,false,false,false,false,false,false
70130,99999,1941,3,17,37.599998474121094,5,,,1025.5,5,,,0.699999988079071,5,7.4000000953674316,5,8.8999996185302734,,34.0,true,,,0.0,,true,true,true,true,true,true
103710,99999,1941,12,11,49.599998474121094,5,46.599998474121094,5,1005.7000122070312,5,,,4.5,5,19.399999618530273,5,23.899999618530273,,46.0,false,,,0.039999999105930328,,false,false,false,false,false,false
101800,99999,1941,9,24,58.0,5,52.799999237060547,5,1025.9000244140625,5,,,9.1999998092651367,5,6.8000001907348633,5,8.8999996185302734,,50.0,false,,,0.0,,false,false,false,false,false,false
103520,99999,1941,8,28,64.4000015258789,5,53.0,5,1014.5999755859375,5,,,9.8999996185302734,5,9.1999998092651367,5,18.100000381469727,,50.0,false,,,0.019999999552965164,,false,false,false,false,false,false
106550,99999,1941,7,25,71.800003051757812,5,53.299999237060547,5,1017.7999877929688,5,,,6.6999998092651367,5,5.4000000953674316,5,8.8999996185302734,,50.0,false,,,0.0,,false,false,false,false,false,false
101810,99999,1941,5,1,43.799999237060547,5,39.200000762939453,5,1015.5,5,,,9.8999996185302734,5,11.600000381469727,5,18.100000381469727,,41.0,true,,,0.0,,false,false,false,false,false,false
265110,99999,1941,6,25,62.200000762939453,5,56.799999237060547,5,1020.7999877929688,5,,,11.199999809265137,5,4.5999999046325684,5,8.8999996185302734,,59.0,true,,,,,false,false,false,false,false,false
265110,99999,1941,5,19,52.799999237060547,5,42.599998474121094,5,1009.2000122070312,5,,,8.0,5,14.199999809265137,5,18.100000381469727,,48.0,true,,,0.0,,false,false,false,false,false,false
103710,99999,1941,1,13,26.200000762939453,5,24.200000762939453,5,1012.0999755859375,5,,,0.5,5,1.7999999523162842,5,5.0999999046325684,,18.0,false,,,0.11999999731779099,,true,true,true,true,true,true
102800,99999,1941,8,22,57.200000762939453,5,50.299999237060547,5,1006.4000244140625,5,,,9.1999998092651367,5,11.399999618530273,5,13.0,,50.0,false,,,0.0,,false,false,false,false,false,false
125990,99999,1941,5,5,38.400001525878906,5,33.0,5,1013.7999877929688,5,,,2.0,5,8.1999998092651367,5,13.0,,36.0,true,,,0.019999999552965164,,false,false,false,false,false,false
103520,99999,1941,1,10,15.399999618530273,5,13.399999618530273,5,1023.7000122070312,5,,,0.800000011920929,5,5.8000001907348633,5,8.8999996185302734,,12.0,false,,,0.0,,true,true,true,true,true,true
104480,99999,1941,3,16,39.200000762939453,5,32.200000762939453,5,1024.199951171875,5,,,4.5,5,6.1999998092651367,5,18.100000381469727,,32.0,true,,,0.019999999552965164,,false,false,false,false,false,false
108940,99999,1941,3,9,41.400001525878906,5,37.799999237060547,5,1013.4000244140625,5,,,5.6999998092651367,5,3.4000000953674316,5,5.0999999046325684,,37.0,false,,,0.019999999552965164,,false,false,false,false,false,false
72920,99999,1941,7,2,66.800003051757812,5,,,,,,,7.0,5,6.1999998092651367,5,13.0,,48.0,true,,,0.0,,false,false,false,false,false,false
107260,99999,1941,1,25,38.200000762939453,5,36.200000762939453,5,1002.2999877929688,5,,,1.6000000238418579,5,8.1999998092651367,5,13.0,,36.0,false,,,0.23999999463558197,,false,false,false,false,false,false
110110,99999,1941,3,12,34.0,5,,,1023.2999877929688,5,,,10.399999618530273,5,4.8000001907348633,5,8.8999996185302734,,32.0,false,,,0.019999999552965164,,false,false,false,false,false,false
111570,99999,1941,2,11,30.600000381469727,5,,,1023.0,5,,,3.2999999523162842,5,6.0,5,29.899999618530273,,23.0,false,,,0.0,,true,true,true,true,true,true
104800,99999,1941,2,24,31.799999237060547,5,27.200000762939453,5,1001.2999877929688,5,,,2.5,5,7.4000000953674316,5,8.8999996185302734,,27.0,false,,,0.0099999997764825821,,false,false,false,false,false,false
107650,99999,1941,4,4,54.200000762939453,5,35.400001525878906,5,1013.4000244140625,5,,,9.8999996185302734,5,2.5999999046325684,5,5.0999999046325684,,34.0,true,,,0.0,,false,false,false,false,false,false
104090,99999,1941,5,23,55.400001525878906,5,,,1003.7000122070312,5,,,4.6999998092651367,5,8.8999996185302734,5,8.8999996185302734,,52.0,true,,,,,false,false,false,false,false,false
103640,99999,1941,8,9,55.0,5,51.599998474121094,5,1009.5,4,,,3.5,5,1.6000000238418579,5,1.8999999761581421,,48.0,false,,,0.079999998211860657,,false,false,false,false,false,false
126000,99999,1941,3,30,45.799999237060547,5,38.0,5,1002.4000244140625,5,,,7.1999998092651367,5,11.399999618530273,5,13.0,,43.0,false,,,0.0099999997764825821,,false,false,false,false,false,false
104970,99999,1941,7,17,67.0,5,63.400001525878906,5,1012.5999755859375,5,,,2.5999999046325684,5,10.0,5,18.100000381469727,,61.0,false,,,0.0,,false,false,false,false,false,false
110110,99999,1941,1,21,29.399999618530273,5,,,998.70001220703125,5,,,0.40000000596046448,5,0.800000011920929,5,1.8999999761581421,,27.0,true,,,0.019999999552965164,,true,true,true,true,true,true
106570,99999,1941,6,22,69.5999984741211,5,54.200000762939453,5,1019.2000122070312,5,,,4.6999998092651367,5,2.5999999046325684,5,5.0999999046325684,,57.0,false,,,0.0,,false,false,false,false,false,false
266940,99999,1941,5,15,43.400001525878906,5,36.0,5,1009.0,4,,,13.699999809265137,5,5.4000000953674316,5,8.8999996185302734,,41.0,true,,,,,false,false,false,false,false,false
121860,99999,1941,7,12,77.0,5,63.599998474121094,5,1020.7000122070312,5,,,6.1999998092651367,5,9.8000001907348633,5,13.0,,63.0,false,,,0.0,,false,false,false,false,false,false
106550,99999,1941,11,9,37.0,5,33.200000762939453,5,1016.2000122070312,5,,,6.0,5,4.5999999046325684,5,8.8999996185302734,,30.0,true,,,0.0,,false,false,false,false,false,false
104970,99999,1941,6,14,50.599998474121094,5,41.599998474121094,5,1020.2999877929688,5,,,9.6999998092651367,5,12.600000381469727,5,18.100000381469727,,45.0,false,,,,,false,false,false,false,false,false
121630,99999,1941,6,6,50.599998474121094,5,32.400001525878906,5,1017.4000244140625,5,,,6.1999998092651367,5,7.4000000953674316,5,8.8999996185302734,,36.0,false,,,0.0,,false,false,false,false,false,false
100010,99999,1941,11,22,41.400001525878906,5,39.599998474121094,5,1018.0999755859375,5,,,1.2999999523162842,5,19.200000762939453,5,23.899999618530273,,39.0,true,,,,,true,true,true,true,true,true
106570,99999,1941,12,2,25.200000762939453,5,20.600000381469727,5,1037.800048828125,5,,,3.5,5,1.3999999761581421,5,5.0999999046325684,,18.0,false,,,0.0,,false,false,false,false,false,false
121620,99999,1941,5,2,38.599998474121094,5,32.200000762939453,5,1013.4000244140625,5,,,11.199999809265137,5,20.600000381469727,5,23.899999618530273,,37.0,true,,,0.0,,false,false,false,false,false,false
949999,137,1941,3,24,79.300003051757812,6,,,,,,,,,2.0,6,5.0999999046325684,,75.699996948242188,true,,,0.0,,false,false,false,false,false,false
167500,99999,1941,12,9,61.700000762939453,6,,,,,,,9.3000001907348633,6,12.899999618530273,6,18.100000381469727,,57.0,true,,,0.0,,false,false,false,false,false,false
10520,99999,1941,9,9,39.700000762939453,6,,,,,,,18.600000381469727,6,1.7999999523162842,6,5.0999999046325684,,39.0,true,,,,,false,false,false,false,false,false
949999,137,1941,3,12,77.699996948242188,6,,,,,,,,,6.3000001907348633,6,13.0,,75.4000015258789,true,,,0.0,,false,false,false,false,false,false
949999,137,1941,10,1,73.0,6,,,,,,,,,12.0,6,19.0,,57.700000762939453,true,,,0.0,,false,false,false,false,false,false
749067,99999,1941,12,15,30.399999618530273,6,16.0,6,,,,,5.5,6,19.299999237060547,6,22.899999618530273,,24.399999618530273,true,,,0.0,,false,false,false,false,false,false
10520,99999,1941,11,17,34.299999237060547,6,,,,,,,9.1000003814697266,6,5.9000000953674316,6,13.0,,32.0,true,,,,,false,false,false,false,false,false
949999,137,1941,7,2,67.300003051757812,6,,,,,,,,,5.3000001907348633,6,8.8999996185302734,,60.099998474121094,true,,,0.0,,false,false,false,false,false,false
949999,137,1941,5,4,77.5999984741211,6,,,,,,,,,6.5,6,11.100000381469727,,70.0,true,,,0.0,,false,false,false,false,false,false
10520,99999,1941,5,8,30.0,6,,,,,,,4.0,6,7.6999998092651367,6,13.0,,28.0,true,,,,,false,false,false,false,false,false
122320,99999,1941,7,15,73.199996948242188,6,56.200000762939453,6,1011.9000244140625,6,,,9.6999998092651367,6,3.7999999523162842,6,8.8999996185302734,,59.0,false,,,0.0,,false,false,false,false,false,false
122250,99999,1941,6,9,62.0,6,52.599998474121094,6,1009.7000122070312,6,,,28.0,6,11.0,6,13.0,,48.0,false,,,0.0,,false,false,false,false,false,false
121600,99999,1941,12,31,16.0,6,13.699999809265137,6,1024.800048828125,6,,,3.0999999046325684,6,2.2999999523162842,6,5.0999999046325684,,10.0,false,,,0.38999998569488525,,false,false,false,false,false,false
60630,99999,1941,3,7,35.5,6,,,1010.0,6,,,2.0,6,12.5,6,18.100000381469727,,32.0,true,,,0.0,,false,false,false,false,false,false
121600,99999,1941,12,3,34.0,6,32.5,6,1019.5,6,,,2.7999999523162842,6,12.300000190734863,6,13.0,,27.0,false,,,0.20000000298023224,,false,false,false,false,false,false
103980,99999,1941,12,25,34.200000762939453,6,28.5,6,1004.4000244140625,6,,,8.3999996185302734,6,19.299999237060547,6,23.899999618530273,,30.0,true,,,,,false,false,false,false,false,false
101930,99999,1941,12,16,43.599998474121094,6,41.0,6,1010.9000244140625,6,,,5.5999999046325684,6,13.300000190734863,6,18.100000381469727,,39.0,true,,,0.019999999552965164,,false,false,false,false,false,false
11470,99999,1941,11,8,27.200000762939453,6,,,997.5999755859375,5,,,3.0999999046325684,6,3.7999999523162842,6,8.8999996185302734,,25.0,true,,,,,false,false,false,false,false,false
116480,99999,1941,6,19,66.699996948242188,6,,,1020.5,6,,,4.6999998092651367,6,3.2000000476837158,6,5.0999999046325684,,46.0,false,,,,,false,false,false,false,false,false
104410,99999,1941,1,26,24.0,6,23.0,6,1014.7999877929688,6,,,0.30000001192092896,6,12.5,6,18.100000381469727,,19.0,true,,,0.0,,true,true,true,true,true,true
102800,99999,1941,4,24,39.5,6,31.700000762939453,6,1020.5999755859375,5,,,9.6999998092651367,6,14.5,6,23.899999618530273,,30.0,false,,,0.05000000074505806,,false,false,false,false,false,false
122320,99999,1941,4,21,49.5,6,41.599998474121094,6,1010.7000122070312,6,,,4.3000001907348633,6,7.5999999046325684,6,8.8999996185302734,,43.0,false,,,0.039999999105930328,,false,false,false,false,false,false
122320,99999,1941,2,27,24.0,6,19.5,6,1029.800048828125,6,,,3.7000000476837158,6,5.0999999046325684,6,5.0999999046325684,,23.0,false,,,0.05000000074505806,,false,false,false,false,false,false
102800,99999,1941,9,20,53.5,6,48.900001525878906,6,1032.800048828125,6,,,5.5999999046325684,6,3.0,6,8.8999996185302734,,43.0,false,,,0.0,,true,true,true,true,true,true
104910,99999,1941,9,9,53.5,6,44.799999237060547,6,1022.9000244140625,6,,,12.399999618530273,6,8.3999996185302734,6,13.0,,46.0,false,,,0.019999999552965164,,false,false,false,false,false,false
70570,99999,1941,8,5,61.0,6,,,1008.7000122070312,6,,,8.5,6,18.200000762939453,6,23.899999618530273,,55.0,true,,,,,false,false,false,false,false,false
122810,99999,1941,10,25,37.299999237060547,6,35.0,6,1022.7999877929688,6,,,1.3999999761581421,6,4.0,6,5.0999999046325684,,36.0,false,,,0.10000000149011612,,false,false,false,false,false,false
103610,99999,1941,4,28,43.0,6,38.400001525878906,6,1009.0999755859375,6,,,3.2999999523162842,6,1.2999999523162842,6,5.0999999046325684,,39.0,false,,,0.019999999552965164,,false,false,false,false,false,false
123400,99999,1941,6,24,68.199996948242188,6,55.799999237060547,6,1019.0999755859375,6,,,4.3000001907348633,6,2.7999999523162842,6,8.8999996185302734,,55.0,false,,,0.0,,false,false,false,false,false,false
104390,99999,1941,10,28,40.299999237060547,6,38.5,6,998.5,6,,,2.2999999523162842,6,16.200000762939453,6,29.899999618530273,,37.0,true,,,0.039999999105930328,,false,false,false,false,false,false
14150,99999,1941,10,31,32.700000762939453,6,,,1023.0999755859375,6,,,12.800000190734863,6,1.5,6,5.0999999046325684,,27.0,true,,,0.019999999552965164,,false,false,false,false,false,false
106370,99999,1941,5,26,57.200000762939453,6,48.200000762939453,6,1004.4000244140625,6,,,6.0,6,12.5,6,18.100000381469727,,48.0,true,,,0.019999999552965164,,false,false,false,false,false,false
103930,99999,1941,7,24,62.700000762939453,6,52.700000762939453,6,1017.0999755859375,6,,,11.399999618530273,6,11.699999809265137,6,13.0,,52.0,false,,,0.0,,false,false,false,false,false,false
10890,99999,1941,12,8,5.1999998092651367,6,,,1001.7000122070312,6,,,4.8000001907348633,6,4.3000001907348633,6,13.0,,1.0,true,,,,,true,true,true,true,true,true
108520,99999,1941,7,9,70.800003051757812,6,57.700000762939453,6,1014.4000244140625,6,,,11.399999618530273,6,7.5999999046325684,6,8.8999996185302734,,57.0,true,,,0.0,,false,false,false,false,false,false
103930,99999,1941,4,12,40.700000762939453,6,34.400001525878906,6,1018.5,6,,,2.9000000953674316,6,12.5,6,18.100000381469727,,30.0,false,,,0.019999999552965164,,false,false,false,false,false,false
105130,99999,1941,12,23,42.0,6,,,1029.199951171875,6,,,2.2999999523162842,6,11.699999809265137,6,29.899999618530273,,36.0,false,,,0.2800000011920929,,true,true,true,true,true,true
122370,99999,1941,10,29,37.700000762939453,6,35.0,6,998.5,6,,,4.3000001907348633,6,12.5,6,18.100000381469727,,36.0,false,,,0.039999999105930328,,false,false,false,false,false,false
106090,99999,1941,1,17,19.200000762939453,6,,,1007.4000244140625,6,,,1.0,6,9.0,6,13.0,,16.0,false,,,0.019999999552965164,,true,true,true,true,true,true
11470,99999,1941,2,5,15.600000381469727,6,,,1021.7999877929688,6,,,2.7000000476837158,6,0.0,6,,,12.0,true,,,,,false,false,false,false,false,false
115440,99999,1941,7,28,68.699996948242188,6,,,1011.5,6,,,7.5,6,1.2999999523162842,6,1.8999999761581421,,52.0,false,,,0.0,,false,false,false,false,false,false
104720,99999,1941,10,5,57.799999237060547,6,52.5,6,1027.199951171875,6,,,1.8999999761581421,6,3.2000000476837158,6,5.0999999046325684,,48.0,false,,,0.0,,false,false,false,false,false,false
109470,99999,1941,11,18,40.299999237060547,6,32.0,6,1024.5999755859375,6,,,22.0,6,6.0,6,8.8999996185302734,,32.0,true,,,0.0,,false,false,false,false,false,false
105130,99999,1941,11,29,35.799999237060547,6,,,1028.5,6,,,5.0,6,12.699999809265137,6,18.100000381469727,,32.0,true,,,0.0,,false,false,false,false,false,false
70570,99999,1941,8,17,61.5,6,,,1010.2000122070312,6,,,11.399999618530273,6,6.5,6,8.8999996185302734,,54.0,true,,,0.0,,false,false,false,false,false,false
103660,99999,1941,8,27,61.700000762939453,6,54.700000762939453,6,1015.5999755859375,6,,,4.3000001907348633,6,12.699999809265137,6,18.100000381469727,,55.0,false,,,0.2199999988079071,,false,false,false,false,false,false
103370,99999,1941,2,17,42.799999237060547,6,,,993.0,6,,,2.5999999046325684,6,4.6999998092651367,6,8.8999996185302734,,34.0,true,,,,,false,false,false,false,false,false
125950,99999,1941,9,29,42.700000762939453,6,35.200000762939453,6,1030.0,6,,,7.6999998092651367,6,6.5,6,8.8999996185302734,,28.0,false,,,0.0,,false,false,false,false,false,false
100010,99999,1941,1,16,22.299999237060547,6,19.299999237060547,6,1002.0999755859375,6,,,5.8000001907348633,6,8.3999996185302734,6,13.0,,19.0,true,,,0.0,,false,false,false,false,false,false
104720,99999,1941,1,25,31.0,6,29.700000762939453,6,1003.5,6,,,1.0,6,11.800000190734863,6,18.100000381469727,,30.0,true,,,0.039999999105930328,,true,true,true,true,true,true
101700,99999,1941,9,4,58.299999237060547,6,52.0,6,1024.800048828125,5,,,12.399999618530273,6,10.5,6,18.100000381469727,,39.0,true,,,0.0,,false,false,false,false,false,false
104270,99999,1941,5,16,33.099998474121094,6,28.200000762939453,6,1014.0999755859375,6,,,6.3000001907348633,6,16.700000762939453,6,23.899999618530273,,23.0,false,,,0.029999999329447746,,true,true,true,true,true,true
122320,99999,1941,5,27,70.0,6,53.0,6,1009.4000244140625,6,,,8.6999998092651367,6,6.5999999046325684,6,13.0,,55.0,false,,,0.0,,false,false,false,false,false,false
266990,99999,1941,10,24,36.799999237060547,6,32.5,6,1023.7000122070312,6,,,9.3000001907348633,6,1.2000000476837158,6,5.0999999046325684,,32.0,true,,,0.0,,false,false,false,false,false,false
108680,99999,1941,2,16,34.299999237060547,6,31.399999618530273,6,994.4000244140625,6,,,18.399999618530273,6,6.3000001907348633,6,8.8999996185302734,,30.0,false,,,0.019999999552965164,,false,false,false,false,false,false
100010,99999,1941,5,20,51.799999237060547,6,48.400001525878906,6,1012.2000122070312,6,,,2.0,6,5.3000001907348633,6,8.8999996185302734,,48.0,true,,,0.0,,true,true,true,true,true,true
101220,99999,1941,12,16,41.700000762939453,6,,,1011.2000122070312,6,,,9.3000001907348633,6,10.300000190734863,6,13.0,,37.0,true,,,0.0,,false,false,false,false,false,false
109350,99999,1941,4,10,32.799999237060547,6,23.200000762939453,6,1025.5999755859375,6,,,9.3000001907348633,6,9.6000003814697266,6,13.0,,25.0,false,,,0.019999999552965164,,false,false,false,false,false,false
103340,99999,1941,1,19,23.299999237060547,6,,,995.9000244140625,6,,,0.800000011920929,6,11.199999809265137,6,18.100000381469727,,19.0,false,,,0.059999998658895493,,false,false,false,false,false,false
104410,99999,1941,6,29,51.799999237060547,6,50.200000762939453,6,1014.5,6,,,6.5999999046325684,6,8.8999996185302734,6,8.8999996185302734,,48.0,false,,,0.15999999642372131,,false,false,false,false,false,false
105500,99999,1941,11,20,41.0,6,38.700000762939453,6,1016.7000122070312,6,,,1.6000000238418579,6,3.0,6,8.8999996185302734,,39.0,false,,,0.2800000011920929,,false,false,false,false,false,false
103930,99999,1941,9,17,52.0,6,49.200000762939453,6,1030.300048828125,6,,,6.1999998092651367,6,8.8999996185302734,6,8.8999996185302734,,48.0,false,,,0.039999999105930328,,false,false,false,false,false,false
108680,99999,1941,4,2,38.0,6,35.700000762939453,6,1001.9000244140625,6,,,2.5999999046325684,6,7.0999999046325684,6,8.8999996185302734,,36.0,false,,,0.039999999105930328,,false,false,false,false,false,false
104420,99999,1941,10,12,42.5,6,31.5,6,1022.5999755859375,6,,,4.8000001907348633,6,3.7000000476837158,6,5.0999999046325684,,37.0,false,,,0.079999998211860657,,false,false,false,false,false,false
114140,99999,1941,3,2,43.700000762939453,6,,,1014.5999755859375,6,,,15.899999618530273,6,12.699999809265137,6,18.100000381469727,,36.0,false,,,0.019999999552965164,,false,false,false,false,false,false
104660,99999,1941,2,17,42.099998474121094,6,36.799999237060547,6,994.20001220703125,6,,,6.5,6,5.3000001907348633,6,8.8999996185302734,,34.0,false,,,0.23999999463558197,,false,false,false,false,false,false
124010,99999,1941,4,15,49.200000762939453,6,36.5,6,1007.7000122070312,6,,,9.3000001907348633,6,14.5,6,23.899999618530273,,45.0,false,,,0.019999999552965164,,false,false,false,false,false,false
11520,99999,1941,5,22,52.900001525878906,6,,,1013.2999877929688,6,,,31.100000381469727,6,9.5,6,18.100000381469727,,39.0,true,,,0.0,,false,false,false,false,false,false
115410,99999,1941,6,22,68.0,6,,,1019.0,6,,,9.3000001907348633,6,2.0999999046325684,6,5.0999999046325684,,48.0,false,,,0.0,,false,false,false,false,false,false
104480,99999,1941,9,15,53.299999237060547,6,44.5,6,1015.2000122070312,6,,,10.399999618530273,6,14.399999618530273,6,18.100000381469727,,50.0,true,,,,,false,false,false,false,false,false
104410,99999,1941,2,1,19.700000762939453,6,15.100000381469727,6,1003.0,6,,,2.2999999523162842,6,4.0,6,5.0999999046325684,,16.0,false,,,0.0,,false,false,false,false,false,false
104990,99999,1941,10,16,48.400001525878906,6,42.900001525878906,6,1018.2999877929688,6,,,5.8000001907348633,6,13.5,6,18.100000381469727,,46.0,false,,,0.20000000298023224,,false,false,false,false,false,false
115670,99999,1941,2,4,26.5,6,,,1013.7999877929688,6,,,0.800000011920929,6,5.0999999046325684,6,5.0999999046325684,,25.0,false,,,0.019999999552965164,,false,false,false,false,false,false
101930,99999,1941,10,9,53.299999237060547,6,52.299999237060547,6,1013.0,6,,,1.8999999761581421,6,6.5,6,8.8999996185302734,,52.0,false,,,0.019999999552965164,,false,false,false,false,false,false
11470,99999,1941,9,11,41.700000762939453,6,,,1014.4000244140625,6,,,8.3000001907348633,6,3.5,6,8.8999996185302734,,34.0,true,,,0.0,,false,false,false,false,false,false
104940,99999,1941,9,14,54.299999237060547,6,51.400001525878906,6,1011.7000122070312,6,,,3.2999999523162842,6,3.5999999046325684,6,8.8999996185302734,,50.0,false,,,0.039999999105930328,,false,false,false,false,false,false
107650,99999,1941,10,28,35.5,6,33.900001525878906,6,1005.7000122070312,6,,,2.2000000476837158,6,5.4000000953674316,6,8.8999996185302734,,34.0,true,,,0.2800000011920929,,false,false,false,false,false,false
104490,99999,1941,10,24,37.5,6,35.0,6,1025.4000244140625,6,,,8.3000001907348633,6,7.5,6,18.100000381469727,,34.0,false,,,0.079999998211860657,,false,false,false,false,false,false
11470,99999,1941,6,8,46.299999237060547,6,,,1017.7999877929688,6,,,12.399999618530273,6,2.2999999523162842,6,5.0999999046325684,,30.0,true,,,0.0,,false,false,false,false,false,false
